"mean_speed","sd_speed","sinuosity","Emax","min_deltaS","min_C"
101.342862276705,12.1632424082097,0.0793539861052156,649.567688685381,23,0.906654432006906
99.7174116697772,12.1033778657989,0.112669506626402,319.194248401863,57,0.815796854609156
99.3782688090275,12.8507237681116,0.0542286795920337,1499.74415298103,60,0.720586826311876
99.9214832550817,12.9298727279739,0.0192022032628205,11626.1700866245,60,0.98924155751752
100.702606713056,12.5654727030792,0.0256129698132581,6005.97769637467,60,0.970181974909342
98.7444214677492,12.0213056372262,0.0616352489202606,1091.28518757356,60,0.788294313620348
